image,pillars_and_stances,pillar,stance_list,stance,caption,pillar_w_definition,prediction
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6151.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a table setting with a fork, knife, and spoon placed on a plate. The text at the top of the image reads ""utensils etiquette: DO NOT USE"" and ""READY FOR OUTFIELD."" The entities in the image include a fork, knife, spoon, and plate.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6158.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of a man with a beard and glasses, standing in front of a crowd of people. The text on the image reads ""Pritam Singh: My additional allowance will go to those who need it more. Anti-opioids: Oh wait, I just realized, I don't care.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6169.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The image depicts a large group of people in various positions on the ground, possibly engaged in a workout or exercise session. There are multiple people spread across the image, with some lying on their stomachs, others on their backs, and others in various other positions. 
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6171.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a picture of a pack of salted crackers with the text ""When you're salty af that you didn't manage to go OCS"" overlaid on it. The text is written in a playful and sarcastic tone, implying that someone is feeling frustrated or disappointed about not being able to attend an event or participate in an activity.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6172.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The image depicts a group of people sitting in front of a television, watching a sports game. One of the people is wearing a shirt with the words ""National Day coming soon on Monday means got long weekend"" written on it.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6182.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a black and white image of a man standing in front of a building, holding a sign that reads ""Degrees with a Time Stamp."" The image also includes the text ""Mr. Ang Wei Neng, an MP for West Coast Group Representation"" and ""Constituency proposed what he described as a radical idea concerning time stamp on degrees by Singapore's Institutes of Higher Learning.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6185.jpg,"['Civil Defence', ['Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a woman sitting on a couch, looking at the camera while holding a cup of water. The text on the image reads ""Share Pov: My fiancé drank enough water"" and ""Only 2 drinks bro."" There is also a caption that reads ""The judge.""
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6195.jpg,"['Civil Defence', ['Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black and white image of a person sitting at a dining table, surrounded by a group of people. The text on the image reads ""COVID-19: Dining, ingroup size back to 2 groups of ONLY fully vaccinated.""
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6198.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a group of people, possibly children, sitting in a circle and listening to a teacher. The teacher appears to be Jesus, and he is teaching the children about how to choo keng (BC) colored.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6199.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of Prime Minister of Singapore, Lee Hsien Loong, with a sad expression on his face. The caption reads ""Heng Swee Keat steps aside as 4G leader: What comes next for PAP and Singapore?"" and ""Haze, don't know then can retire already.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6207.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The image features a cartoon Batman punching a person with the text ""PAP has lost its way"" and ""Goh Chok Tong"" written on it. The person being punched is Tan Cheng Bock, a Singaporean politician who served as Prime Minister of Singapore from 2004 to 2011.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",against
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6210.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a man sitting in front of a computer screen, typing on a keyboard. The text on the image reads ""I'm really proud of you"" and ""ON BILLY."" The entities mentioned in the text are ""Billy"" and ""Google.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6213.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The image depicts a group of people dressed in military uniforms, possibly soldiers or members of the Singapore Armed Forces (SAF). They are standing in a line, with some of them wearing helmets. The text on the image reads ""NSF when someone uses khm instead of shellsac per akam menghendala kehadapan,"" which translates to ""NSF when someone uses khm instead of shellsac per akam menghendala kehadapan"" in English.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6224.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black dog looking at a cell phone, with the text ""MINDF\*\* This is a reminder message from MINDF\*\* you have a unit Mob Manning To receive the message call 626-342-9242"" overlaid on the image. The entities in the image are a cell phone and a dog.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6231.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a SpongeBob SquarePants character, dressed as a penguin, standing in a body of water. The text reads ""Hulk undoes the snap"" and ""NSF on the Penguin Ferry 5 years ago."" The entities mentioned in the text are ""Hulk"" and ""NSF.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6234.jpg,"['Economic Defence', ['Neutral', 'Neutral']]",Economic Defence,"['Neutral', 'Neutral']",Neutral,"The image depicts a man wearing a referee's uniform, standing in front of a ticket booth. The text on the image reads ""Checking to see if you're poor enough to get the GST voucher like.""
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6236.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a young girl standing in front of a sink, washing her face with water. The text on the image reads ""Canteen basin: *exists*"" and ""NSF: *exists*"". The entities mentioned in the text are ""Canteen basin"" and ""NSF"".
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6240.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a photo of Mark Zuckerberg, the founder and CEO of Facebook, standing in front of a group of police officers. The caption reads, ""How it feels when you missed the Sunday night Pasir Raja book and have to join the other non-excuses booking to Tekong at irregular timings.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6243.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a close-up of a man's face with a cat's face superimposed on it. The text reads, ""You're as beautiful as the day I lost you."" This humorous and heartfelt message is accompanied by a picture of a driver's license with a cat's face on it.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6250.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a black and white image of former US President Barack Obama, who is pointing his finger at the camera. The text on the image reads ""Singapore is Malay Land,"" which refers to the fact that Singapore is a multicultural country with people from various ethnic backgrounds.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6251.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a collage of various political candidates from different countries, including Thailand, Singapore, and the United States. Each candidate is represented by a person wearing a shirt with their name on it.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6252.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a cartoon image of a group of animals, including a penguin, an elephant, and a donkey, standing next to each other. Each animal is holding a piece of paper with the text ""Where the hell is this?"" written on it.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6257.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features two images side by side. The first image depicts a group of motorcyclists riding down the road, while the second image shows a monkey sitting in a tree. The text on the image reads, ""What to do now?"" and ""I only know how to sleep.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6261.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a black and white image of a man dressed in military attire, standing next to a group of soldiers. The text on the image reads ""SWEET LALA"" and ""GOOD DAY, EASY DAY!"". Additionally, there are several entities mentioned in the text, such as ""Nazi Germany"" and ""Hitler."" The overall message of the meme is humorous and sarcastic, implying that the man dressed in military attire is acting like a Nazi.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6266.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a photo of a train and a school bus colliding on a railroad track. The text in the image reads ""Social Prospecting"" and ""CB 2.0."" The entities in the image are a train and a school bus.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6279.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black and white image of a man wearing a suit and tie, standing in front of a white background. The text on the image reads ""When you see your crush go out with someone who's absolutely rubbish and you know they deserve better."" The entities mentioned in the text are ""your crush"" and ""someone who's absolutely rubbish.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6283.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of a wooden horse with the text ""Singapore's third wave of imported Covid-19 cases"" and ""Economy"" written on it. The horse is positioned in front of a closed door, possibly representing a lockdown or quarantine situation.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6287.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The image features a young man with a bald head, holding a pair of scissors in his hand. The text on the image reads ""Singapore Power (SP) group"" and ""Tampines lift by 30-minute power cut.""
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6291.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a collage of various images and captions. The main image is a close-up of a chicken nugget, accompanied by the caption ""chicken nugget."" Other images in the collage include a group of people standing in a line, possibly waiting for food at a restaurant, and a picture of a man holding a dollar bill.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6296.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme depicts a group of people watching a parade, with one person in the crowd holding a cell phone. The text on the image reads ""When you're trying to enjoy the parade but that prospect keeps calling you.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6302.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a black and white image of a cell phone with the text ""any female born after 1993 can't cook, all they know is McDonald's, charge their phone, be weird, eat hot chip & lie"" overlaid on it. The entities mentioned in the text are ""McDonald's"" and ""hot chip.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6305.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a woman holding up two pieces of paper, one with the text ""Heightened Alert"" and the other with the text ""Stabilization Phase."" The woman appears to be trying to explain the differences between the two terms. The image also includes the text ""Corporate readiness to fix the differences between this picture and this picture"" and ""Singaporeans.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6308.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The image depicts a group of people standing in a room, possibly at a party. One person is holding a drink, and another person is wearing a birthday hat. There are several other people in the room, some of whom appear to be friends or family members.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6309.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of a man with a bandage on his head. The text reads, ""So when do I get to start my life again?"" and ""That's the real part you don't understand.""
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6317.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme features a photo of a man dressed as a chef, standing in front of a kitchen counter. He is wearing a chef's hat and holding a knife. The text on the image reads ""Tekong recruits: 'exist' CSMS: 'Useless fucking pieces of shit!'""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6318.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The image features a man wearing sunglasses and a suit, standing in front of a crowd. The text on the image reads ""Same-same, but different."" This phrase is often used to describe something that is superficially similar but fundamentally different.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6326.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features a Pikachu cartoon character with the text ""Singaporeans realising after GE2020 that having minimum wage means increase in consumer prices overall"" overlaid on top of it.
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6328.jpg,"['Civil Defence', ['Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a group of firefighters standing in front of a fire station building. The text on the image reads ""Waiting for turn out to be like"" and ""Tuas View Fire Station.""
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6337.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of a SpongeBob SquarePants character riding on the back of a turtle, with the text ""Nobody: PES BP Recruits: KMFST"" written across the image.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6338.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme features a venn diagram with three overlapping circles. The first circle is labeled ""Bedok,"" the second circle is labeled ""Woodlands,"" and the third circle is labeled ""KMFTST."" There is also text in the middle of the venn diagram, which reads ""sambawang.""
",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6341.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a collage of four images, each with a different caption. The first caption reads ""Singaporeans reacting to covid-19,"" followed by ""circuit breaker,"" ""phase 1,"" and ""whatever, name it."" The captions are written in English, and the images depict various facial expressions and body language.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6343.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme features an image of a man dressed in a suit and tie, standing in front of a door. The text on the image reads ""When you wear your OCS Single™ outside and the guy in the BMT single doesn't salute you, you daim the room, and say 'Good afternoon ZLT inscrutable creature.'""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6345.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a black and white image of Singapore's Prime Minister Lee Hsien Loong, with the text ""When your Presidential Election isn't blocked because there hasn't been a Malaysian President for too long but when there's never been a non-Chinese PM in Singapore, suddenly it's not ready"" overlaid on the image. The text is written in Chinese.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6350.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features a photo of Singapore's Transport Minister Khaw Boon Wan, with the text ""Thank you Minister Khaw for your contribution to Singapore!"" overlaid on the image. There are no other entities or objects in the image.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6358.jpg,"['Civil Defence', ['Supportive', 'Supportive']]",Civil Defence,"['Supportive', 'Supportive']",Supportive,"The meme depicts two police officers, one from Singapore and the other from Malaysia, holding hands in a show of unity. The text on the image reads ""Singapore and Malaysia police bust transnational job scam syndicate in joint operation.""
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6389.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a picture of a group of soldiers wearing military uniforms. The text on the image reads ""IMAGINE BEING A COMMANDER FOR YEARS"" and ""THIS MEME WAS MADE BY US, COMMISSIONED CANG."" The entities mentioned in the text are ""US"" and ""CANG.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6410.jpg,"['Social Defence', ['Against', 'Against']]",Social Defence,"['Against', 'Against']",Against,"The meme features Darth Vader from Star Wars wielding a lightsaber, with the text ""reckless of race"" and ""but also because of race"" overlaid on the image. The entities mentioned in the text are ""Singapore"" and ""circrace.""
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6421.jpg,"['Civil Defence', ['Against', 'Against']]",Civil Defence,"['Against', 'Against']",Against,"The meme features a screenshot of a Facebook post with the text ""Make sure your trains don't break down first"" overlaid on top of an image of a crowded airport terminal. The post is accompanied by a video playing in the background.
","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6422.jpg,"['Social Defence', ['Neutral', 'Neutral']]",Social Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black and white image of a man lying on a bed with a gun pointed at him. The caption reads, ""Matilda Lee"" and ""Singaporean Make-up artist arrested for pointing a gun at a sleeping man.""
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6423.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The image is a black and white photo of a man's hand holding a wallet. The wallet contains various items, including a credit card, a driver's license, and a debit card. The text on the wallet reads ""Lufthansa"" and ""Singapore Airlines.""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6427.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The image depicts a group of cartoon characters, possibly superheroes, standing together and receiving envelopes. The envelopes are labeled ""enlistment letters,"" indicating that they have been accepted for military service. The characters appear to be happy and excited about their new roles in the military.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6428.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme features the text ""rejecting deferrals"" overlaid on top of an image of a spiral staircase. The text emphasizes the importance of making decisions and taking action, while the staircase symbolizes the challenges and obstacles that may arise along the way.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6438.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a photo of two men dressed in military uniforms, one sitting on a chair and the other standing next to him. The caption reads ""KC3 NSFs saying the cookhouse-boring Tekong Specs,"" which is a humorous take on the phrase ""cookhouse-boring"" referring to a dull or uninteresting situation.
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6439.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a black and white image of Singapore's Prime Minister Lee Hsien Loong making a funny face. The text on the image reads, ""Some people should not be allowed to vote even after 28th March because you are all ugly f**k Imacooooo!"". The entities mentioned in the text are ""28th March"" and ""Imacooooo"".
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6441.jpg,"['Social Defence', ['Against', 'Against']]",Social Defence,"['Against', 'Against']",Against,"The meme features a cartoon image of a person holding a sign that reads ""Boomers, god plz give me a sign."" The sign is placed on a pole, and the person is standing in front of a doorway. There are no other objects or characters in the image.
","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6442.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme features a picture of a man dressed as a Kamen Rider, which is a popular Japanese superhero. The text on the image reads ""Mask Rider"" and ""I also like Free Rider."" The entities in the image are the man dressed as a Kamen Rider and the text.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6450.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme features a picture of a group of people sitting at a dining table, enjoying a meal together. There are four people visible in the image, with two men and two women. The text on the image reads ""Remember this BMT recruit?"" and ""Come visit us at IKEA!""
","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_6451.jpg,"['Psychological Defence', ['Supportive', 'Supportive']]",Psychological Defence,"['Supportive', 'Supportive']",Supportive,"The meme features an image of a man riding a bicycle, with the text ""Good morning hustlers let's get this bread"" overlaid on the image. There are no other entities in the image.
","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
